"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.0676000000,1304850,103150,0.0790510000,0.0070420000,0.2913000000,76.8343000000,0.0008990000,0.0003000000,263.5033333330,103150.0000000000,1201700.0000000000,446653500.0000000000,31100.0000000000
0.0675000000,1312100,103150,0.0786140000,0.0000000000,0.2929000000,76.8343000000,0.0008990000,0.0003000000,262.0466666670,103150.0000000000,1208950.0000000000,446646250.0000000000,31100.0000000000
0.0674000000,1319400,103200,0.0782170000,0.0068490000,0.2945000000,76.8715000000,0.0008990000,0.0003000000,260.7233333330,103200.0000000000,1216200.0000000000,446639000.0000000000,31050.0000000000
0.0673000000,1326650,103250,0.0778280000,0.0068970000,0.2961000000,76.9088000000,0.0008990000,0.0003000000,259.4266666670,103250.0000000000,1223400.0000000000,446631800.0000000000,31000.0000000000
0.0672000000,1333800,103250,0.0774100000,0.0000000000,0.2977000000,76.9088000000,0.0008990000,0.0003000000,258.0333333330,103250.0000000000,1230550.0000000000,446624650.0000000000,31000.0000000000
0.0671000000,1341050,103300,0.0770290000,0.0068970000,0.2993000000,76.9460000000,0.0008990000,0.0003000000,256.7633333330,103300.0000000000,1237750.0000000000,446617450.0000000000,30950.0000000000
0.0670000000,1348350,103350,0.0766490000,0.0068490000,0.3010000000,76.9832000000,0.0008990000,0.0003000000,255.4966666670,103350.0000000000,1245000.0000000000,446610200.0000000000,30900.0000000000
0.0669000000,1355850,103450,0.0762990000,0.0133330000,0.3027000000,77.0577000000,0.0008990000,0.0003000000,254.3300000000,103450.0000000000,1252400.0000000000,446602800.0000000000,30800.0000000000
0.0668000000,1363350,103450,0.0758790000,0.0000000000,0.3043000000,77.0577000000,0.0008990000,0.0003000000,252.9300000000,103450.0000000000,1259900.0000000000,446595300.0000000000,30800.0000000000
0.0667000000,1370900,103500,0.0754980000,0.0066230000,0.3060000000,77.0950000000,0.0008990000,0.0003000000,251.6600000000,103500.0000000000,1267400.0000000000,446587800.0000000000,30750.0000000000
